Methyl 2-(dichloromethyl)benzoate	Methyl 2-(dichloromethyl)benzoate|C9-H8-Cl2-O2|EINECS 285-470-7|	CAS_85099-16-7|CHID_085099167|	CHEMICAL
Bis(2-hydroxyoctadecyl) hydrogen phosphate	Bis(2-hydroxyoctadecyl) hydrogen phosphate|C36-H75-O6-P|EINECS 285-466-5|	CAS_85099-12-3|CHID_085099123|	CHEMICAL
Bis(2-hydroxyhexadecyl) hydrogen phosphate	Bis(2-hydroxyhexadecyl) hydrogen phosphate|C32-H67-O6-P|EINECS 285-464-4|	CAS_85099-11-2|CHID_085099112|	CHEMICAL
2-((2-Methyl-1-oxoallyl)oxy)ethyl 6-hydroxyhexanoate	2-((2-Methyl-1-oxoallyl)oxy)ethyl 6-hydroxyhexanoate|C12-H20-O5|EINECS 285-463-9|	CAS_85099-10-1|CHID_085099101|	CHEMICAL
3-((2-Hydroxytetradecyl)sulphinyl)propionic acid	3-((2-Hydroxytetradecyl)sulphinyl)propionic acid|C17-H34-O4-S|EINECS 285-462-3|	CAS_85099-09-8|CHID_085099098|	CHEMICAL
3-((2-Hydroxytetradecyl)thio)propionic acid	3-((2-Hydroxytetradecyl)thio)propionic acid|C17-H34-O3-S|EINECS 285-461-8|	CAS_85099-08-7|CHID_085099087|	CHEMICAL
((2-Hydroxytetradecyl)sulphinyl)acetic acid	((2-Hydroxytetradecyl)sulphinyl)acetic acid|C16-H32-O4-S|EINECS 285-460-2|	CAS_85099-07-6|CHID_085099076|	CHEMICAL
((2-Hydroxytetradecyl)thio)acetic acid	((2-Hydroxytetradecyl)thio)acetic acid|C16-H32-O3-S|EINECS 285-459-7|	CAS_85099-06-5|CHID_085099065|	CHEMICAL
1-(Methylsulphonyl)tetradecan-2-ol	1-(Methylsulphonyl)tetradecan-2-ol|C15-H32-O3-S|EINECS 285-458-1|	CAS_85099-05-4|CHID_085099054|	CHEMICAL
3-(Butylthio)propane-1,2-diol	3-(Butylthio)propane-1,2-diol|C7-H16-O2-S|EINECS 285-457-6|	CAS_85099-04-3|CHID_085099043|	CHEMICAL
1-(Methoxymethyl)propyl isothiocyanate	1-(Methoxymethyl)propyl isothiocyanate|C6-H11-N-O-S|EINECS 285-455-5|	CAS_85099-02-1|CHID_085099021|	CHEMICAL
4-Oxo-6-hydroxyheptanoic acid	4-Oxo-6-hydroxyheptanoic acid|Heptanoic acid, 6-hydroxy-4-oxo-|4-Keto-6-hydroxyheptanoic acid|6-hydroxy-4-oxo-Heptanoic acid|	CAS_85099-01-0|CHID_085099010|	CHEMICAL
6-Phenyl-1,3,4,6-tetrahydro-2H-5,1-benzothiazocin-2-one-1-carboxylic acid	6-Phenyl-1,3,4,6-tetrahydro-2H-5,1-benzothiazocin-2-one-1-carboxylic acid|2H-5,1-Benzothiazocine-1(6H)-carboxylic acid, 3,4-dihydro-2-oxo-6-phenyl-|6-Ptboc|3,4-dihydro-2-oxo-6-phenyl-2H-5,1-Benzothiazocine-1(6H)-carboxylic acid|	CAS_85099-00-9|CHID_085099009|	CHEMICAL
N,N-Bis(2-methylpropyl)-4-morpholinepropylamine	N,N-Bis(2-methylpropyl)-4-morpholinepropylamine|C15-H32-N2-O|EINECS 285-449-2|	CAS_85098-95-9|CHID_085098959|	CHEMICAL
2-Methyl-3-(methylthio)-5-(1-methylvinyl)cyclohexyl acetate	2-Methyl-3-(methylthio)-5-(1-methylvinyl)cyclohexyl acetate|C13-H22-O2-S|EINECS 285-448-7|	CAS_85098-94-8|CHID_085098948|	CHEMICAL
N-Furfurylideneisobutylamine	N-Furfurylideneisobutylamine|C9-H13-N-O|EINECS 285-446-6|	CAS_85098-92-6|CHID_085098926|	CHEMICAL
(Z)-Hex-3-enyl nicotinate	(Z)-Hex-3-enyl nicotinate|C12-H15-N-O2|EINECS 285-445-0|	CAS_85098-91-5|CHID_085098915|	CHEMICAL
1,2,3,4,4a,5,8,8a-Octahydro-7,8a-dimethyl-3-(1-methylvinyl)-1-naphthol	1,2,3,4,4a,5,8,8a-Octahydro-7,8a-dimethyl-3-(1-methylvinyl)-1-naphthol|C15-H24-O|EINECS 285-444-5|	CAS_85098-90-4|CHID_085098904|	CHEMICAL
1,2,3,4,4a,5,8,8a-Octahydro-7,8a-dimethyl-3-(1-methylvinyl)-1-naphthyl acetate	1,2,3,4,4a,5,8,8a-Octahydro-7,8a-dimethyl-3-(1-methylvinyl)-1-naphthyl acetate|C17-H26-O2|EINECS 285-442-4|	CAS_85098-89-1|CHID_085098891|	CHEMICAL
4-((4-Ethoxyphenyl)azo)-2,5-dimethoxyaniline	4-((4-Ethoxyphenyl)azo)-2,5-dimethoxyaniline|C16-H19-N3-O3|EINECS 285-435-6|	CAS_85098-82-4|CHID_085098824|	CHEMICAL
2-(3,6-Dimethyl-3-cyclohexen-1-yl)-1,3-dioxolane	2-(3,6-Dimethyl-3-cyclohexen-1-yl)-1,3-dioxolane|C11-H18-O2|EINECS 285-434-0|	CAS_85098-81-3|CHID_085098813|	CHEMICAL
2-(4,6-Dimethyl-3-cyclohexen-1-yl)-1,3-dioxolane	2-(4,6-Dimethyl-3-cyclohexen-1-yl)-1,3-dioxolane|C11-H18-O2|EINECS 285-433-5|	CAS_85098-80-2|CHID_085098802|	CHEMICAL
2-(2-Methylhexyl)-1,3-dioxolane	2-(2-Methylhexyl)-1,3-dioxolane|C10-H20-O2|EINECS 285-431-4|	CAS_85098-79-9|CHID_085098799|	CHEMICAL
Methyl 4-(carbamoyl)-4-((4-fluorophenyl)amino)piperidine-1-carboxylate	Methyl 4-(carbamoyl)-4-((4-fluorophenyl)amino)piperidine-1-carboxylate|C14-H18-F-N3-O3|EINECS 285-429-3|	CAS_85098-77-7|CHID_085098777|	CHEMICAL
Sodium 5-amino-2-(4-aminoanilino)benzenesulphonate	Sodium 5-amino-2-(4-aminoanilino)benzenesulphonate|C12-H13-N3-O3-S.Na|EINECS 285-720-5|	CAS_85135-98-4|CHID_085135984|	CHEMICAL
Sodium 2-(3-((4,5-dihydro-5-oxo-1,3-diphenyl-1H-pyrazol-4-yl)azo)-4-hydroxybenzoyl)benzoate	Sodium 2-(3-((4,5-dihydro-5-oxo-1,3-diphenyl-1H-pyrazol-4-yl)azo)-4-hydroxybenzoyl)benzoate|C29-H20-N4-O5.Na|EINECS 285-718-4|	CAS_85135-97-3|CHID_085135973|	CHEMICAL
Sodium 2-(3-((1-(4-chlorophenyl)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-4-yl)azo)-4-hydroxybenzoyl)benzoate	Sodium 2-(3-((1-(4-chlorophenyl)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-4-yl)azo)-4-hydroxybenzoyl)benzoate|C24-H17-Cl-N4-O5.Na|EINECS 285-717-9|	CAS_85135-96-2|CHID_085135962|	CHEMICAL
Sodium 2-(3-((8-(benzoylamino)-2-hydroxy-1-naphthyl)azo)-4-hydroxybenzoyl)benzoate	Sodium 2-(3-((8-(benzoylamino)-2-hydroxy-1-naphthyl)azo)-4-hydroxybenzoyl)benzoate|C31-H21-N3-O6.Na|EINECS 285-716-3|	CAS_85135-95-1|CHID_085135951|	CHEMICAL
Sodium 2-(4-hydroxy-3-((2-hydroxy-1-naphthyl)azo)benzoyl)benzoate	Sodium 2-(4-hydroxy-3-((2-hydroxy-1-naphthyl)azo)benzoyl)benzoate|C24-H16-N2-O5.Na|EINECS 285-715-8|	CAS_85135-94-0|CHID_085135940|	CHEMICAL
Disodium 4-amino-5-hydroxy-3-((4-nitrophenyl)azo)-6-((o-tolyl)azo)naphthalene-2,7-disulphonate	Disodium 4-amino-5-hydroxy-3-((4-nitrophenyl)azo)-6-((o-tolyl)azo)naphthalene-2,7-disulphonate|C23-H18-N6-O9-S2.2Na|EINECS 285-714-2|	CAS_85135-93-9|CHID_085135939|	CHEMICAL
Trisodium 7-acetamido-4-hydroxy-3-((2-sulphonato-4-((4-sulphonatophenyl)azo)phenyl)azo)naphthalene-2-sulphonate	Trisodium 7-acetamido-4-hydroxy-3-((2-sulphonato-4-((4-sulphonatophenyl)azo)phenyl)azo)naphthalene-2-sulphonate|C24-H19-N5-O11-S3.3Na|EINECS 285-711-6|	CAS_85135-90-6|CHID_085135906|	CHEMICAL
Sodium 6-((4-amino-2,5-xylyl)azo)toluene-3-sulphonate	Sodium 6-((4-amino-2,5-xylyl)azo)toluene-3-sulphonate|C15-H17-N3-O3-S.Na|EINECS 285-710-0|	CAS_85135-89-3|CHID_085135893|	CHEMICAL
Quinidine dihydrochloride	Quinidine dihydrochloride|C20-H24-N2-O2.2Cl-H|Cinchonan-9-ol, 6'-methoxy-, dihydrochloride, (9S)-|(9S)-6'-Methoxycinchonan-9-ol dihydrochloride|EINECS 285-709-5|Quinidine HCl|	CAS_85135-88-2|CHID_085135882|	CHEMICAL
1,6-Dibromo-2,3,5-trichlorononafluorohexane	1,6-Dibromo-2,3,5-trichlorononafluorohexane|	CAS_85131-86-8|CHID_085131868|	CHEMICAL
2-Propanol, 3-(dimethylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-	2-Propanol, 3-(dimethylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-|C16-H22-N3-O2|3-(Dimethylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-2-propanol|	CAS_85128-48-9|CHID_085128489|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-(2,4-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-	2-Propanol, 3-(tert-butylamino)-1-(2,4-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-|C20-H29-N3-O2|BRN 5589260|3-(tert-Butylamino)-1-(2,4-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-2-propanol|	CAS_85128-21-8|CHID_085128218|	CHEMICAL
2-Propanol, 1-(2,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-	2-Propanol, 1-(2,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-|C19-H27-N3-O2|BRN 5596860|1-(2,5-Dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-2-propanol|	CAS_85128-20-7|CHID_085128207|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-(2-chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-	2-Propanol, 3-(tert-butylamino)-1-(2-chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-|C20-H28-Cl-N3-O2|BRN 5613849|3-(tert-Butylamino)-1-(2-chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-2-propanol|	CAS_85128-18-3|CHID_085128183|	CHEMICAL
2-Propanol, 1-(2-chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-	2-Propanol, 1-(2-chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-|C19-H26-Cl-N3-O2|BRN 5611383|1-(2-Chloro-4,5-dimethyl-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isopropylamino)-2-propanol|	CAS_85128-17-2|CHID_085128172|	CHEMICAL
2-Propanol, 1-((4-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-2-methyl)phenoxy)-3-(isopropylamino)-,oxalate, hydrate (2:4:1)	2-Propanol, 1-((4-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-2-methyl)phenoxy)-3-(isopropylamino)-,oxalate, hydrate (2:4:1)|C18-H24-Cl-N3-O2.2C2-H2-O4.1/2H2-O|	CAS_85128-16-1|CHID_085128161|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)-o-tolyloxy)-, oxalate, hydrate (1:1:5)	2-Propanol, 3-(tert-butylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)-o-tolyloxy)-, oxalate, hydrate (1:1:5)|C19-H27-N3-O2.C2-H2-O4.5H2-O|3-(tert-Butylamino)-1-(6-(1-(1H-imidazol-1-yl)vinyl)-o-tolylxy)-2-propanol oxalate hydrate|	CAS_85128-12-7|CHID_085128127|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-	2-Propanol, 3-(tert-butylamino)-1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-|C19-H26-Cl-N3-O2|BRN 5611696|3-(tert-Butylamino)-1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-2-propanol|	CAS_85128-10-5|CHID_085128105|	CHEMICAL
2-Propanol, 1-((6-(1-(1H-benzimidazol-1-yl)vinyl)-2-methoxy)phenoxy)-3-(tert-butylamino)-	2-Propanol, 1-((6-(1-(1H-benzimidazol-1-yl)vinyl)-2-methoxy)phenoxy)-3-(tert-butylamino)-|C23-H29-N3-O3|1-((6-(1-(1H-Benzimidazol-1-yl)vinyl)-2-methoxy)phenoxy)-3-(tert-butylamino)-2-propanol|BRN 5644101|	CAS_85128-09-2|CHID_085128092|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-(4-chloro-6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-, oxalate	2-Propanol, 3-(tert-butylamino)-1-(4-chloro-6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-, oxalate|C18-H24-Cl-N3-O2.C2-H2-O4|3-(tert-Butylamino)-1-(4-chloro-6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-2-propanol oxalate|	CAS_85128-06-9|CHID_085128069|	CHEMICAL
2-Propanol, 3-(isopropylamino)-1-(6-(1-(1H-1,2,4-triazol-1-yl)vinyl)phenoxy)-, oxalate	2-Propanol, 3-(isopropylamino)-1-(6-(1-(1H-1,2,4-triazol-1-yl)vinyl)phenoxy)-, oxalate|C16-H22-N4-O2.C2-H2-O4|3-(Isopropylamino)-1-(6-(1-(1H-1,2,4-triazol-1-yl)vinyl)phenoxy)-2-propanol oxalate|	CAS_85128-01-4|CHID_085128014|	CHEMICAL
2-Propanol, 1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-3-(isopropylamino)-,oxalate (3:5)	2-Propanol, 1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-3-(isopropylamino)-,oxalate (3:5)|C18-H24-Cl-N3-O2.5/3C2-H2-O4|1-((2-chloro-6-(1-(1H-imidazol-1-yl)vinyl)-5-methyl)phenoxy)-3-(isopropylamino)-,oxalate (3:5) 2-Propanol|	CAS_85127-99-7|CHID_085127997|	CHEMICAL
2-Propanol, 3-(tert-butylamino)-1-(6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-	2-Propanol, 3-(tert-butylamino)-1-(6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-|C18-H25-N3-O2|BRN 5596192|3-(tert-Butylamino)-1-(6-(1-(1H-pyrazol-1-yl)vinyl)phenoxy)-2-propanol|	CAS_85127-92-0|CHID_085127920|	CHEMICAL
2-Propanol, 3-(isopropylamino)-1-(6-(1-(4-methyl-1H-imidazol-1-yl)vinyl)phenoxy)-	2-Propanol, 3-(isopropylamino)-1-(6-(1-(4-methyl-1H-imidazol-1-yl)vinyl)phenoxy)-|C18-H25-N3-O2|BRN 5585448|3-(Isopropylamino)-1-(6-(1-(4-methyl-1H-imidazol-1-yl)vinyl)phenoxy)-2-propanol|	CAS_85127-90-8|CHID_085127908|	CHEMICAL
2-Propanol, 1-(6-(1-(1H-benzimidazol-1-yl)vinyl)phenoxy)-3-(tert-butylamino)-	2-Propanol, 1-(6-(1-(1H-benzimidazol-1-yl)vinyl)phenoxy)-3-(tert-butylamino)-|C22-H27-N3-O2|BRN 5610070|3-(tert-Butylamino)-1-(6-(1-(1H-benzimidazol-1-yl)vinyl)phenoxy)-2-propanol|1-(6-(1-(1H-benzimidazol-1-yl)vinyl)phenoxy)-3-(tert-butylamino)-2-Propanol|	CAS_85127-88-4|CHID_085127884|	CHEMICAL
2-Propanol, 1-(2,5-dichloro-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isobutylamino)-	2-Propanol, 1-(2,5-dichloro-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isobutylamino)-|C18-H23-Cl2-N3-O2|BRN 5619387|1-(2,5-Dichloro-6-(1-(1H-imidazol-1-yl)vinyl)phenoxy)-3-(isobutylamino)-2-propanol|	CAS_85127-77-1|CHID_085127771|	CHEMICAL
Propanamide, 3-(diethylamino)-N-(3-methyl-7-oxo-7H-furo(3,2-g)(1)benzopyran-6-yl)-	Propanamide, 3-(diethylamino)-N-(3-methyl-7-oxo-7H-furo(3,2-g)(1)benzopyran-6-yl)-|C19-H22-N2-O4|3-(diethylamino)-N-(3-methyl-7-oxo-7H-furo(3,2-g)(1)benzopyran-6-yl)-Propanamide|	CAS_85127-31-7|CHID_085127317|	CHEMICAL
Pyridinium, 4-((hydroxyimino)methyl)-1-(((4-(3-methyl-1-oxobutyl)pyridinio)methoxy)methyl)-, diiodide, dihydrate	Pyridinium, 4-((hydroxyimino)methyl)-1-(((4-(3-methyl-1-oxobutyl)pyridinio)methoxy)methyl)-, diiodide, dihydrate|C18-H23-N3-O3.2I.2H2-O|1-(4-Hydroxyiminomethyl-1-pyridinio)-3-(4-isovaleryl-1-pyridinio)-2-oxapropane 2I 2H2-O|	CAS_85126-25-6|CHID_085126256|	CHEMICAL
Pyridinium, 1-(((4-((hydroxyimino)methyl)pyridino)methoxy)methyl)-3-(3-methyl-1-oxobutyl)-, diiodide	Pyridinium, 1-(((4-((hydroxyimino)methyl)pyridino)methoxy)methyl)-3-(3-methyl-1-oxobutyl)-, diiodide|C18-H23-N3-O3.2I|1-(4-Hydroxyiminomethyl-1-pyridinio)-3-(3-isovaleryl-1-pyridinio)-2-oxapropane diiodide|	CAS_85126-24-5|CHID_085126245|	CHEMICAL
Pyridinium, 2-((hydroxyimino)methyl)-1-(((4-(3-methyl-1-oxobutyl)pyridinio)methoxy)methyl)-, diiodide	Pyridinium, 2-((hydroxyimino)methyl)-1-(((4-(3-methyl-1-oxobutyl)pyridinio)methoxy)methyl)-, diiodide|C18-H23-N3-O3.2I|1-(2-Hydroxyiminomethyl-1-pyridinio)-3-(4-isovaleryl-1-pyridinio)-2-oxapropane diiodide|	CAS_85126-23-4|CHID_085126234|	CHEMICAL
beta-D-Glucopyranosiduronic acid, (9beta,10alpha,20S)-3-oxopregna-4,6-dien-20-yl	beta-D-Glucopyranosiduronic acid, (9beta,10alpha,20S)-3-oxopregna-4,6-dien-20-yl|(9beta,10alpha,20S)-3-oxopregna-4,6-dien-20-yl beta-D-Glucopyranosiduronic acid|	CAS_85126-19-8|CHID_085126198|	CHEMICAL
1-(4'-Carboxyethyl)-6-diphenyl-1,3,5-hexatriene	1-(4'-Carboxyethyl)-6-diphenyl-1,3,5-hexatriene|Benzenepropanoic acid, 4-(6-phenyl-1,3,5-hexatrienyl)-, (E,E,E)-|Cedpht|Dph-PA|PA-Dph|(3-(4-(6-Phenyl)-1,3,5-hexatrienyl)phenyl)proionic acid|(3-(4-(6-Phenyl)-1,3,5-hexatrienyl)phenyl)propionic acid|	CAS_85125-40-2|CHID_085125402|	CHEMICAL
1H-Indole-2,3-dione, 5-chloro-, 3-oxime	1H-Indole-2,3-dione, 5-chloro-, 3-oxime|C3-H5-Cl-N2-O2|5-Chloro-1H-indole-2,3-dione 3-oxime|EINECS 285-697-1|5-Chlorisatin-3-oxim|	CAS_85124-16-9|CHID_085124169|	CHEMICAL
3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(2,3,4,5-tetrahydro-2-oxo-1H-1-benzazepin-7-yl)-	3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(2,3,4,5-tetrahydro-2-oxo-1H-1-benzazepin-7-yl)-|C15-H15-N3-O2|2-(2,3,4,5-Tetrahydro-benzo(b)azepin-2(1H)-on-7-yl)-3,4-diazabicyclo(4.1.0)hept-2-en-5-one|5-(2,3,4,5-Tetrahydro-2-oxo-1H-1-benzazepin-7-yl)-3,4-diazabicyclo(4.1.0)hept-4-en-2-one|	CAS_85123-69-9|CHID_085123699|	CHEMICAL
3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(1,2,3,4-tetrahydro-2-oxo-6-quinolinyl)-, hydrate (4:1)	3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(1,2,3,4-tetrahydro-2-oxo-6-quinolinyl)-, hydrate (4:1)|C14-H13-N3-O2.1/4H2-O|2-(1,2,3,4-Tetrahydroquinolin-2-on-6-yl)-3,4-diazabicyclo(4.1.0)hept-2-en-5-one hydrate (4:1)|	CAS_85123-67-7|CHID_085123677|	CHEMICAL
3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(2,3-dihydro-2-oxo-1H-indol-5-yl)-	3,4-Diazabicyclo(4.1.0)hept-4-en-2-one, 5-(2,3-dihydro-2-oxo-1H-indol-5-yl)-|C13-H11-N3-O2|5-(2,3-Dihydro-2-oxo-1H-indol-5-yl)-3,4-diazabicyclo(4.1.0)hept-4-en-2-one|2-(Indolin-2-on-5-yl)-3,4-diazabicyclo(4.1.0)hept-2-en-5-one|	CAS_85123-65-5|CHID_085123655|	CHEMICAL
1,4-Naphthalenedione, 6-acetyl-5-hydroxy-2-methoxy-7-methyl-	1,4-Naphthalenedione, 6-acetyl-5-hydroxy-2-methoxy-7-methyl-|6-acetyl-5-hydroxy-2-methoxy-7-methyl-1,4-Naphthalenedione|	CAS_85122-21-0|CHID_085122210|	CHEMICAL
3-Iodocholic acid	3-Iodocholic acid|C24-H39-I-O4|Cholan-24-oic acid, 7,12-dihydroxy-3-iodo-, (3alpha,5beta,7alpha,12alpha)-|	CAS_85121-73-9|CHID_085121739|	CHEMICAL
24-Norcholan-23-oic acid, 3,7,12-trihydroxy-, monosodium salt, (3alpha,5beta,7alpha,12alpha)-	24-Norcholan-23-oic acid, 3,7,12-trihydroxy-, monosodium salt, (3alpha,5beta,7alpha,12alpha)-|C23-H38-O5.Na|	CAS_85120-90-7|CHID_085120907|	CHEMICAL
5-Carboxyethylenediamine-N,N'-bis(2-hydroxyphenylacetic acid)	5-Carboxyethylenediamine-N,N'-bis(2-hydroxyphenylacetic acid)|C20-H20-N2-O10|Benzeneacetic acid, alpha,alpha'-(1,2-ethanediyldiimino)bis(5-carboxy-2-hydroxy-|5-Carboxy-eddha|alpha,alpha'-(1,2-ethanediyldiimino)bis(5-carboxy-2-hydroxy-Benzeneacetic acid|	CAS_85120-53-2|CHID_085120532|	CHEMICAL
Glycine, N,N'-1,2-ethanediylbis(N-((2-hydroxyphenyl)methyl)-, dimethyl ester	Glycine, N,N'-1,2-ethanediylbis(N-((2-hydroxyphenyl)methyl)-, dimethyl ester|C22-H28-N2-O6|BRN 6247625|N,N'-1,2-Ethanediylbis(N-((2-hydroxyphenyl)methyl)glycine) dimethyl ester|	CAS_85120-52-1|CHID_085120521|	CHEMICAL
Minocromil	Minocromil|C18-H16-N2-O6|6-(Methylamino)-4-oxo-10-propyl-4H-pyrano(3,2-g)quinoline-2,8-dicarboxylic acid|6-Methylamino-4-oxo-10-propyl-4H-pyrano(3,2-g)chinolin-2,8-dicarbonsaeure|Minocromilo|Minocromilum|C18H16N2O6|	CAS_85118-44-1|KEGD_D05044|PUBS_47206771|INCH_InChI=1/C18H16N2O6/c1-3-4-8-15-9(11(19-2)6-12(20-15)17(22)23)5-10-13(21)7-14(18(24)25)26-16(8)10/h5-7H,3-4H2,1-2H3,(H,19,20)(H,22,23)(H,24,25)|CHID_085118441|	CHEMICAL
Fluprofylline	Fluprofylline|C22-H26-F-N5-O3|Fluprophylline|1H-Purine-2,6-dione, 7-(3-(4-(4-fluorobenzoyl)-1-piperidinyl)propyl)-3,7-dihydro-1,3-dimethyl-|Theophylline, 7-(3-(4-(p-fluorobenzoyl)piperidino)propyl)-|7-(3-(4-(p-Fluorobenzoyl)piperidino)propyl)theophylline|Sgd 144 80|Fluprofilina|Fluprofyllinum|7-(3-(4-(4-fluorobenzoyl)-1-piperidinyl)propyl)-3,7-dihydro-1,3-dimethyl-1H-Purine-2,6-dione|7-(3-(4-(p-fluorobenzoyl)piperidino)propyl)-Theophylline|	CAS_85118-43-0|CHID_085118430|	CHEMICAL
Lufuradom	Lufuradom|C22-H20-F-N3-O2|	CAS_85118-42-9|CHID_085118429|	CHEMICAL
Tridocosyl phosphite	Tridocosyl phosphite|C66-H135-O3-P|EINECS 285-696-6|	CAS_85118-41-8|CHID_085118418|	CHEMICAL
3,5,5-Trimethylhexyl 2-ethylhexanoate	3,5,5-Trimethylhexyl 2-ethylhexanoate|C17-H34-O2|EINECS 285-695-0|	CAS_85118-40-7|CHID_085118407|	CHEMICAL
1,3-Dimethylbutyl 2-ethylhexanoate	1,3-Dimethylbutyl 2-ethylhexanoate|C14-H28-O2|EINECS 285-694-5|	CAS_85118-39-4|CHID_085118394|	CHEMICAL
1-(2-(2-Chloroethoxy)ethyl)pyridinium chloride	1-(2-(2-Chloroethoxy)ethyl)pyridinium chloride|C9-H13-Cl-N-O.Cl|EINECS 285-692-4|	CAS_85118-38-3|CHID_085118383|	CHEMICAL
Ethyl 3-(2-bromo-4-(trifluoromethyl)phenyl)-2-cyanoacrylate	Ethyl 3-(2-bromo-4-(trifluoromethyl)phenyl)-2-cyanoacrylate|C13-H9-Br-F3-N-O2|EINECS 285-688-2|	CAS_85118-34-9|CHID_085118349|	CHEMICAL
3-(4-Fluorophenyl)-6-(trifluoromethyl)indan-1-ol	3-(4-Fluorophenyl)-6-(trifluoromethyl)indan-1-ol|C16-H12-F4-O|EINECS 285-684-0|	CAS_85118-30-5|CHID_085118305|	CHEMICAL
9-(3-(Dimethylamino)propyl)-9,10-dihydro-10,10-dimethylanthracene-9-ol	9-(3-(Dimethylamino)propyl)-9,10-dihydro-10,10-dimethylanthracene-9-ol|C21-H27-N-O|EINECS 285-683-5|	CAS_85118-29-2|CHID_085118292|	CHEMICAL
Ethyl 3-(dimethylamino)butyrate	Ethyl 3-(dimethylamino)butyrate|C8-H17-N-O2|EINECS 285-681-4|	CAS_85118-28-1|CHID_085118281|	CHEMICAL
1-(3-(Dimethylamino)propyl)-1-(4-fluorophenyl)-1,3-dihydroisobenzofuran-5-carbonitrile monohydrochloride	1-(3-(Dimethylamino)propyl)-1-(4-fluorophenyl)-1,3-dihydroisobenzofuran-5-carbonitrile monohydrochloride|C20-H21-F-N2-O.Cl-H|EINECS 285-680-9|Citalopram hydrochloride|Seropram|C20H21FN2O.|	CAS_85118-27-0|KEGD_D07705|PUBS_51092002|INCH_InChI=1/C20H21FN2O.ClH/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20|CHID_085118270|	CHEMICAL
3-Chloro-1-(4-fluorophenyl)-5-(trifluoromethyl)indan	3-Chloro-1-(4-fluorophenyl)-5-(trifluoromethyl)indan|C16-H11-Cl-F4|EINECS 285-679-3|	CAS_85118-26-9|CHID_085118269|	CHEMICAL
1,3-Dihydro-1-oxoisobenzofuran-5-carboxamide	1,3-Dihydro-1-oxoisobenzofuran-5-carboxamide|C9-H7-N-O3|EINECS 285-678-8|	CAS_85118-25-8|CHID_085118258|	CHEMICAL
